"session_id","user_id","cluster","avg_key_press_duration","flight_time","error_rate","typing_speed_chars_per_sec","mouse_avg_speed","mouse_acceleration","click_rate","scroll_speed","latitude","longitude","location_accuracy_m","login_hour","session_duration_min","time_since_last_login_min","num_active_apps","total_usage_min","foreground_switch_count","is_anomaly"
1642,136,"office_fast",0.072298541818812,0.117068894710021,2,6.30840482855641,18.2023867381656,1.01972121442823,4,4.28732081794556,40.7496477853157,-73.9794450484138,16.3779381654205,21,38.3713444717604,9.5690848500117,5,25.1959174433378,4,0
1643,136,"office_fast",0.107677361104674,0.17414379607193,1,5.50170699615515,29.1659653253291,-2.63957460301569,3,15.4524573021591,40.7500168028012,-73.9793519139979,8.22865353855205,13,21.8389712579587,69.637715635581,3,60.8940439185865,1,1
1644,136,"office_fast",0.0839417989205119,0.105984584805615,1,5.59162355371312,20.8530472881327,0.867764044232152,0,4.97740946784088,40.7491052828926,-73.9795702513859,12.3131602909827,19,5.05872784581013,134.240052509497,1,28.5942417109096,0,0
1645,137,"mobile_worker",0.290893473442955,0.352853198799789,2,3.30057767073187,29.8732450149014,-0.0742261541469103,4,8.84127078705564,28.6034077743861,77.1850955795408,6.77422298118472,8,14.4838455724835,184.078245007547,3,24.4991482550781,4,1
1646,137,"mobile_worker",0.136452013620848,0.212077088470968,1,3.80513245311512,26.1937793454605,0.208700972928617,1,9.23934024898625,28.6058896654629,77.2087089802537,10.0920130773903,16,1.93727371788081,31.7582266776144,2,5.84893186131009,2,0
1647,137,"mobile_worker",0.218799366403643,0.0651059151874754,3,2.39353977651567,18.4779544737945,-0.942258069159825,3,12.3520964973874,28.607195897617,77.1975291273449,5.2915617171675,20,20.0740483597981,45.8295152770219,4,70.9693726722939,5,1
1648,137,"mobile_worker",0.200914047426604,0.151112183382892,2,2.86048198028727,52.3162655229032,-0.603331497034705,7,18.7296988266634,28.6146224587902,77.2055375443328,3,8,8.39379064963062,164.466722323432,1,60.354881856251,5,1
1649,137,"mobile_worker",0.874288442343956,0.273902648331953,3,1.32405816033457,103.109880939656,0.0513190832992873,3,18.8537317203959,28.6234623513824,77.2004790622403,8.8283006604458,11,12.5565677309219,55.2057879122425,4,76.1658802970292,4,1
1650,137,"mobile_worker",0.241401789774784,0.178812729090241,2,2.9510266926228,133.562320946413,0.013887167194599,3,21.9766260783713,28.6108757285919,77.2045759744569,50.8270351745584,1,12.3938749861644,62.5108487063573,3,24.3340667165462,5,1
1651,137,"mobile_worker",0.156294317004585,0.128672713513302,2,3.2947808777945,22.3544736432673,-0.740898123607679,2,7.07684303266542,28.6108328163112,77.2058237343675,3.58429136686027,2,1.056685893593,195.223667907504,2,5.55016327670766,3,1
1652,137,"mobile_worker",0.252502052298551,0.115824529399879,2,2.73389072098261,30.9608168462356,0.493213389439575,5,26.8807662200879,28.5968041504227,77.2119426493533,3,19,5.2025342855927,25.2991966905706,2,11.5594775014279,2,1
1653,137,"mobile_worker",0.24069570447788,0.130315824101712,0,4.2268361542795,37.5025041387861,-1.40146566087128,8,11.5622672222108,28.623294666354,77.2017595002835,17.3513110346141,3,3.89811888371395,72.4562442338455,2,24.7817861245292,8,1
1654,137,"mobile_worker",0.0730487920008029,0.189196349416829,3,3.67636214284803,24.579651018607,-0.427116505923116,3,7.35405101091932,28.6032748007727,77.1958783069972,4.30474468041211,10,8.26992244743674,91.355902270799,6,138.095627622306,4,1
1655,137,"mobile_worker",0.498456409916648,0.149607429212694,2,2.59466267809211,57.510096883974,0.11854782383301,4,24.8328288653475,28.6064738977013,77.1990783835054,3,16,4.52298771708748,18.5309642191098,3,10.4086948509239,7,1
1656,137,"mobile_worker",0.291956480174522,0.610962508319589,2,3.03649382837144,109.130891610697,-1.04408828942593,3,22.2806795667247,28.6033189517489,77.2034385850145,19.7101307093146,21,16.8511938486917,65.7388409415323,4,11.3136621593348,4,1
1657,138,"office_fast",0.12243311940918,0.0609198610226164,1,5.36258952496947,25.5217260711809,0.640192234521932,1,7.173027399293,40.7510585684472,-73.9821088689727,3,8,5.51386731699312,144.081542722054,3,51.9364476517577,1,0
1658,138,"office_fast",0.155718533050101,0.0443649645861246,0,5.07382407627897,22.1062348954394,0.341249644724675,1,12.6023676343844,40.7440455193528,-73.9783577494183,13.7915472775222,16,8.61008182194748,17.9396585029755,1,58.2630147256017,0,0
1659,138,"office_fast",0.14797303550115,0.14421821463693,15,1.01975435677711,44.2925738400597,0.893205834919762,1,4.61659860403222,40.1511138662565,-74.5789345458505,3,13,17.7109642846257,7.10608865171414,3,61.2018241098329,3,1
1660,138,"office_fast",0.169865015870235,0.100021525044549,1,5.21797607420559,19.8988084654171,-0.574985902552283,1,7.8017464292417,40.7513505619652,-73.978979987011,14.346355988812,22,6.75658955105838,20.5988509805764,1,3.30735388477025,2,0
1661,138,"office_fast",0.127830438285407,0.0494610466536722,10,1.11151227615322,52.9486381138349,1.14820598550186,1,7.47253538367658,40.1497494848982,-74.580406812729,5.7453872055271,12,13.2692608788574,127.196120242453,2,26.5637251677809,1,1
1662,138,"office_fast",0.13661175404346,0.0762123846766418,0,5.75569163383977,22.483765856981,-1.14167964527248,0,6.3782529668522,40.7518688836998,-73.980317728668,3,19,21.4847979998139,28.8360610486158,5,116.083093182904,1,0
1663,138,"office_fast",0.118397470683059,0.103684813344536,1,5.61408054063365,26.423587708296,0.378065609748378,2,14.8330190496147,40.7492777964106,-73.9805790242098,17.9745585649254,12,5.69296408598661,54.2346586228598,1,17.7425326489168,3,0
1664,138,"office_fast",0.166211108834958,0.0595582216616381,0,6.00648989982686,36.0694389934427,0.389520025623142,1,22.0398946970586,40.7532567726893,-73.9757977337146,3,19,23.9542028400387,83.7201795502515,5,18.1423299985011,2,1
1665,138,"office_fast",0.180182025127202,0.102385219356474,1,4.88545820501484,18.9257277041429,0.490720411718123,2,5.47592310010521,40.7545612413373,-73.9801340177096,3,15,17.1651082080677,16.809335733585,2,47.8389783341424,2,0
1666,138,"office_fast",0.192115439090177,0.108324919433963,2,4.33456536341661,12.6947605175933,0.769981818186613,0,8.52902153882,40.7517079667506,-73.9812326985173,18.1956795594635,18,19.7028460605986,35.4190923472305,3,16.7354184275016,1,0
1667,138,"office_fast",0.12582850980627,0.144696084599409,1,5.2376059197561,25.1379325039369,0.622090292106047,1,16.1759675430754,40.74987640686,-73.9755333823494,20.975807289264,6,37.5453249586959,26.0336540399208,3,18.2048908738842,3,1
1668,138,"office_fast",0.122359957188825,0.11198405003367,0,5.49461648149406,15.736764671941,-0.496038710252371,1,8.32409127498578,40.7497956552861,-73.9788118443627,9.42422933834505,17,4.25705963737868,85.4481075052242,3,15.047445264858,3,0
1669,139,"office_fast",0.177594679205309,0.0671189385198145,0,5.79935955307452,23.5329386821486,-0.54762034213667,0,13.3254486729633,40.7499995456457,-73.9795644674296,6.08754942193627,9,17.3241120845865,343.960773038509,1,66.5496280266894,2,0
1670,139,"office_fast",0.0997874879127246,0.095569022935707,0,5.84446900253293,21.7080882091089,-0.396843757134259,1,4.81941732126886,40.7493175843866,-73.9818255282048,5.67687140312046,23,5.62047839264728,62.0937855271099,2,32.0270169173336,2,0
1671,139,"office_fast",0.170119203313497,0.0708228162598827,0,5.40468932323333,18.8863016595118,-0.10582276833651,1,7.64111792554848,40.7482537604512,-73.9798448541126,3,10,8.36951982841712,61.4580891061857,1,25.209966417221,0,0
1672,139,"office_fast",0.152936577858163,0.0508411329240934,2,4.78311239167976,27.7097660761409,0.0970775132311062,2,12.0232568490753,40.7494816538433,-73.9793198218997,6.31340741179883,19,2.42493998012639,131.942156902037,1,34.6864960225132,1,1
1673,139,"office_fast",0.15819798145708,0.11645768405971,1,5.0189609047002,21.0889243743613,-0.438448377136983,4,18.4403541064044,40.750340013556,-73.9794235971129,5.70912081748247,16,28.7417636821937,3.98287552091939,4,36.9108763182187,3,0
1674,139,"office_fast",0.102808231028816,0.114860694112529,0,6.52698892820009,10.1372669926435,0.49604284613963,2,8.25493344957348,40.7500948149238,-73.9820182859079,6.35190400760621,10,1.16082030537921,113.0358085408,2,15.9273931528165,2,0
1675,139,"office_fast",0.15023641676999,0.0964035495179999,0,5.14720487840166,23.9147024978837,-0.574208674194962,0,11.3570125062853,40.7452893119957,-73.9822350474073,22.9896838019106,19,6.44365964219098,75.8934469673355,2,2.08506989034329,4,0
1676,139,"office_fast",0.10074214777699,0.103610861612398,0,6.31835663339888,28.1018497204158,0.742840082737025,1,25.949744526197,40.7509987578498,-73.9818303959949,3,16,10.9678097491382,175.688385229855,3,20.5876371375968,2,0
1677,139,"office_fast",0.0782216421026683,0.0956135588551428,0,6.60847645751574,20.932369748706,0.0792980196720819,2,7.21025685281533,40.7490199620705,-73.9798666110548,8.32737600388837,21,12.7310840778303,53.102456377489,3,9.51225345217924,3,0
1678,139,"office_fast",0.13221646850255,0.133540373376732,0,6.52746758094424,22.7179783743513,0.682024098379163,2,8.52235549957653,40.7473814810933,-73.9806482044123,3,13,7.49045652269138,187.610127516451,3,32.8790993718174,2,0
1679,139,"office_fast",0.169135374729805,0.097041724269134,1,4.47177134722291,22.5841578865208,0.323110970331957,1,9.15564612908252,40.7494841468144,-73.9765906700939,3,19,19.1319869593043,35.1875352316021,4,26.4947395554442,1,0
1680,139,"office_fast",0.238995837516199,0.0845035479999155,0,5.22109598933544,16.2451316853735,0.0101017754422245,1,11.5514324107146,40.7507096265297,-73.9778872040652,4.43092501256615,12,8.39087194264436,47.3618063324946,2,73.3389211399086,1,0
1681,140,"mobile_worker",0.361459034644943,0.0700982744246635,0,3.66994813831414,29.5078823802679,0.572008694364646,0,14.1076870744703,28.5990051354626,77.2175745190337,13.6274345773728,9,39.6129862110085,17.1889453678347,4,15.403977103114,3,1
1682,140,"mobile_worker",0.184337416209655,0.120832096153931,2,4.0879565229209,35.244228422495,0.957040598136306,3,18.6579822526051,28.6403483424011,77.2104479021939,8.40268130372179,22,23.8745762401888,228.117190248775,8,11.4609767943984,4,1
1683,140,"mobile_worker",0.230764918063075,0.486457781798028,1,3.4869260983916,48.8308124789296,-0.939999045421012,2,15.1032150914779,28.6369530187456,77.1834477519918,13.5854244041712,13,17.3590860609859,41.5202819762581,3,52.6968345606032,3,1
1684,140,"mobile_worker",0.281019819329205,0.321055681750774,1,3.79236655561792,41.303630290264,-0.185515722905294,5,12.9153106584738,29.8767900178696,76.1096365128372,26.3164228747103,8,9.97661930248155,129.582041167243,6,14.224914875748,8,1
1685,140,"mobile_worker",0.15508621768036,0.097089522294789,1,3.81910993852658,85.8869604440054,-1.71486848314831,1,25.9345801514244,28.6040418032503,77.21644178197,10.6010534031694,10,43.5048983563661,191.033756312206,4,15.041866930659,2,1
1686,140,"mobile_worker",0.189564412530096,0.12433140427705,3,3.02048881737313,32.3285413242258,-0.796166564578817,2,11.8724351765413,28.6055960112717,77.2172017306326,33.9269658161287,19,7.26681002443782,145.403477992414,3,22.8993487930819,3,1
1687,140,"mobile_worker",0.261061167378617,0.16748933205712,0,3.178862925584,67.7534608235805,-0.125490909121979,1,8.59670935632302,28.591811530903,77.1988987760699,11.1178260292382,14,20.3145180152456,177.242142057127,4,27.9353762797501,5,1
1688,140,"mobile_worker",0.165940938887845,0.208018429327681,2,3.44860280289998,36.5021600374044,-0.908258574676616,2,10.3586185840158,28.6217111557138,77.2101497248815,10.9573818180234,11,12.6599031544793,58.4050672402062,7,22.3458761375899,4,1
1689,140,"mobile_worker",0.47326470645888,0.217122764405436,0,3.37677547338541,110.020617218604,-0.24627561121974,1,36.1622101968764,28.6100647196628,77.2175981612538,10.6629580907048,20,10.4709209030399,224.352657299406,3,60.3302963440918,1,1
1690,140,"mobile_worker",0.19309918614864,0.285517283370323,4,3.03807801868503,67.8377319937479,1.57828261605481,4,14.1409876989918,28.6189232099197,77.2049158065298,4.64633770752698,10,9.63258217095355,37.8140274657988,2,32.1647530432566,1,1
1691,140,"mobile_worker",0.410146849700391,0.137871760275444,0,3.13013941826377,99.6939855491154,-0.282458216270436,4,20.4380391322668,28.5960536740167,77.2082078247079,10.8059184435279,13,11.9070271618076,39.6049189581207,3,19.1207905947404,7,1
1692,140,"mobile_worker",0.255546053229562,0.26563288517908,2,3.42423847152181,40.4396149519262,-1.66166497996566,5,14.6149465350701,28.6147508598885,77.2065912694585,4.1347222821787,19,14.886674132417,46.265231812091,6,47.3406702101847,8,1
1693,141,"mobile_worker",0.191264283780819,0.0955871808111983,1,3.41549629624313,58.5150375849791,-0.336149805842766,3,17.7938484815555,28.622723586553,77.207577685122,39.5817292274392,18,3.74457095049577,93.1098116927184,3,26.2562323045654,6,1
1694,141,"mobile_worker",0.113584728052233,0.0589896178652073,0,3.99913733407853,35.3281456185333,-0.627881247808681,1,11.6120959414445,28.6072139314618,77.2230819214699,6.62033715285361,3,4.42546687759812,43.5195228882963,3,16.6266876011777,2,1
1695,141,"mobile_worker",0.252077588622577,0.279155973005872,1,3.55391772864272,67.4321695036667,-0.116328033452912,6,14.1440365594816,28.6133642005034,77.2048744771,3,19,19.5581415074426,34.5792407994071,4,12.3734118908382,6,1
1696,141,"mobile_worker",0.204819499178683,0.0901056113886859,0,3.50825000421331,42.7836355494374,-1.16557707545604,3,14.4755575885894,28.6117502442594,77.2174632084308,18.5186538836899,12,9.6792472377446,78.103428063996,8,33.8521474097627,8,1
1697,141,"mobile_worker",0.23438950014829,0.184344881243918,0,4.211525593827,76.0998948595277,0.73258051218096,2,26.1161429517005,28.5821157124555,77.200777745593,6.12866770010442,15,3.17881426104295,68.4120740780165,4,7.26811977641134,3,1
1698,141,"mobile_worker",0.278655444218185,0.18545772919335,0,4.33054974176998,62.2039287671897,-0.329594572429327,4,24.0156839530141,28.6110993955215,77.2147131065695,7.82271902034891,23,7.05574507569875,41.9357131892963,4,48.5306701774511,7,1
1699,141,"mobile_worker",0.36551807598312,0.240954753329461,1,2.70101866616024,65.8180502936508,-0.940682958444976,4,16.2128003417588,28.5946733711886,77.2061709563063,22.3436907107446,18,15.5487203243018,21.7112979825052,4,7.56118029977655,6,1
1700,141,"mobile_worker",0.190690240819344,0.195430040016619,2,3.2755649205846,26.2706898658898,1.94330229379063,1,8.63213256530692,27.2774335693934,77.057234432155,8.4688895070543,14,8.65904081202554,107.448385993872,1,14.3270610618666,0,1
1701,141,"mobile_worker",0.303687694906396,0.128236234879596,0,3.6356729084242,47.1483572853056,-0.395288386762297,1,12.9343500746993,28.613276754487,77.2120791677847,12.9549099687011,8,4.35277247242225,40.519556672729,1,20.8615920930118,0,1
1702,141,"mobile_worker",0.501841205251271,0.283861647236444,1,3.00275792602678,83.5937844874304,0.362034708731664,4,15.3183788659752,28.6178748901233,77.2109042263001,18.1070917463841,5,20.2427362453944,15.3552783996564,2,13.7162612784341,3,1
1703,141,"mobile_worker",0.218192804724389,0.152496335789045,2,3.91181520307342,41.1347814101067,-0.0719860307190863,4,13.7160986508308,28.6171882964525,77.2095330281455,14.8369869395139,11,20.6006585967516,187.467734697365,5,18.7832773378945,5,1
1704,141,"mobile_worker",0.270374034137786,0.089266334356142,1,3.82499066793276,42.4299835606145,1.08432092254684,1,12.080289403847,28.5870892475494,77.2149018391366,3.2805718947202,12,7.22002268946175,6.82430962440499,2,13.6167449222299,4,1
1705,142,"multitasker",0.0946455526979302,0.11898772334911,3,4.00713012490341,27.7418029268045,0.914278859628923,3,15.5701206747734,19.0698394887766,72.8721946277252,17.7158798455241,11,0.898585984436057,63.1998980327271,3,76.4925061831891,3,1
1706,142,"multitasker",0.228318483489384,0.124158597379961,1,3.44929860734243,23.7928944075347,0.137525561244469,5,27.2128657881705,19.0741467264939,72.8806179730311,4.31473055481093,17,13.8003476664509,56.0666642193553,6,16.7542194833419,5,0
1707,142,"multitasker",0.27860357300365,0.127557772432595,1,3.31807040652199,40.0147198583827,0.850500490890594,4,29.9839833084588,19.0700356278781,72.866791384397,3.56363966582959,0,14.6002098682261,17.3346701459483,5,27.4562630392705,6,1
1708,142,"multitasker",0.160162516047545,0.0876839591571145,1,4.05572841291822,26.5203178299762,-0.306870590170269,4,12.6265345801419,19.0670828605738,72.8617791224396,3.7595637422055,7,17.4775074302618,206.423980034495,3,30.1186103557034,4,0
1709,142,"multitasker",0.114764515839637,0.121275422460764,3,3.21572711911309,73.1840880028318,1.01316337077897,5,17.472541296461,19.0668348234546,72.8747253871605,3,13,26.7444898723904,243.206391698335,6,10.7558546133531,6,1
1710,142,"multitasker",0.119924368844239,0.114340413632414,15,0.738564976041074,147.605328709121,0.204124693057581,9,25.5792898099823,19.5732398436998,73.3652700384951,5.54065370000899,9,8.39758009025208,45.577124372597,5,43.0078504637201,8,1
1711,142,"multitasker",0.120635282880452,0.0885718606227441,5,3.0290836415699,48.3772335140702,-0.293606819571814,5,24.8314885700096,19.0714543036082,72.8650434351621,7.86047415765834,8,28.6842531825067,28.0496325115612,2,21.3279770796906,4,1
1712,142,"multitasker",0.111211328460757,0.0777753246564346,1,4.55413362001892,75.0857540988963,-1.63592683338149,6,57.3964537761368,19.0648816440012,72.8802278607413,33.9331090433483,14,5.47690262676237,17.8483175424714,5,3.32274798794842,9,1
1713,142,"multitasker",0.0927270596643409,0.19712381093088,3,3.35065959144177,70.9190043121946,0.319443710713697,2,37.7570327451436,19.0698550548165,72.8841659999393,12.4894983037831,14,16.9128859832775,25.2271819008176,4,8.67386069406037,4,1
1714,142,"multitasker",0.163494178518727,0.100621011812952,2,3.46616885208853,28.3612472108122,0.299907402641113,6,25.2214600304101,19.0732681631114,72.8726600135056,14.818289372772,11,16.87318167769,57.6068012826409,4,4.35365157524263,6,1
1715,142,"multitasker",0.111050694694945,0.0579277064482322,10,0.852627378848078,130.601180401768,0.994109632727915,8,19.3408323406506,19.5663534519166,72.2597468633712,3,19,25.7014068639697,73.5463774921613,10,33.5999988131441,11,1
1716,142,"multitasker",0.153826340098362,0.152756239039012,0,3.9221725072748,30.5959639702381,0.721286939084296,2,31.9601314743466,19.0661080573579,72.8804264436684,24.9790676856849,7,7.97212106177562,68.6009838650708,0,13.2649647167204,3,0
1717,143,"office_fast",0.119538808459587,0.08626700920474,1,5.02942246644803,22.3472226444096,0.149658745765155,1,13.242979601826,40.751061677586,-73.9810918018672,31.9980984400781,16,12.8024438130682,35.2570625182719,3,19.6409815850559,2,1
1718,143,"office_fast",0.116631073807047,0.120061393782762,0,6.03150522256751,16.6334157469549,0.456367076593883,2,7.3549699376542,40.7517401025655,-73.9809832699196,13.778351470408,12,13.7192697574955,28.9421268955376,2,33.3443101151723,2,0
1719,143,"office_fast",0.133443411910269,0.105964983360561,0,6.35402555925629,20.2459881829008,0.702860534406442,2,6.200637502739,40.7498012480685,-73.9814672390952,20.7731555952671,13,18.8163453305564,103.753349775728,6,5.73975660453491,5,0
1720,143,"office_fast",0.118672811738155,0.06851801502742,0,5.09618623130796,27.3794050057354,1.00135639260494,0,12.6498790837517,40.7463450296103,-73.9786291085613,4.93408353067935,13,14.032105766039,85.4679140359209,5,41.3019021829216,1,1
1721,143,"office_fast",0.13319671401255,0.0549266736075645,0,5.18832232067172,11.9030750712982,-0.965435891402952,1,10.2908938101916,40.7491427804413,-73.9766099349938,17.3338620915058,17,21.1820438420692,17.5617066018142,1,27.5382381937534,1,0
1722,143,"office_fast",0.128114995013476,0.15188655085864,0,4.97725364326381,12.5316322711899,-0.478415156365849,2,7.67110984822045,40.7487300769087,-73.976675237403,37.0551321647833,10,2.72387036874772,231.211378946504,2,22.9344112194442,3,0
1723,143,"office_fast",0.19665560407537,0.0475083767044862,1,4.9723129771413,24.7890710375672,-0.487426164395871,1,6.82902538709123,40.7513699518808,-73.9846415017436,8.3822128079356,14,8.75901955410498,93.364382385763,2,25.9347152969784,2,0
1724,143,"office_fast",0.176553436475372,0.0856979655460576,0,4.88309828595678,20.2505794531484,-1.65541680069953,1,9.44085399501714,40.7540211903654,-73.9788664947023,19.2929498842897,12,2.68619054170088,154.920927192555,0,16.2658674262595,0,0
1725,143,"office_fast",0.125465541300727,0.0756333414908254,10,1.07456160464362,65.269342804896,-0.637853206446875,1,12.4158717004385,40.1484921327897,-73.4782880491838,15.1862867354395,14,15.2556855395629,51.1485996512575,2,29.3067869773389,2,1
1726,143,"office_fast",0.108894559022701,0.143609253140927,1,5.54231136599861,24.127840420827,-1.26765219594619,4,8.73432316942723,40.7492544654414,-73.9777521678209,10.8778783395411,12,20.2097729279125,22.1841516684309,6,39.3443488103028,5,1
1727,143,"office_fast",0.17161152804498,0.14460625019779,0,5.29433577663056,27.4177603602157,-0.375994161250137,1,12.2039769880608,40.7497357276174,-73.9807996653075,4.04717963188887,3,12.2046057766191,95.4262215850764,3,31.6108677823097,1,1
1728,143,"office_fast",0.125432374215165,0.0601653852468982,0,6.02836691144307,29.7230080925663,-0.107482696175152,0,13.4230528412515,40.7477407879845,-73.9813180303334,3,0,8.27722508597046,75.4819004520694,2,3.85384711600699,0,1
1729,144,"office_fast",0.12561525725254,0.0845684691878024,0,5.70537252119559,22.6108984457273,1.71368219548668,0,13.7770105399593,40.7516108463315,-73.9783050420122,3.83275508627897,16,20.1862847309128,7.2007382826489,4,1,0,1
1730,144,"office_fast",0.13547506041271,0.179885984894789,1,5.74268038916608,16.7997504207315,-0.671568517560769,1,7.21451274029013,40.751958352761,-73.9803702756971,39.8361839891827,16,10.8364285598186,110.349873172744,5,49.4652674775268,4,0
1731,144,"office_fast",0.120302724739738,0.0846200305405793,1,5.68348146713944,17.6764271316916,-1.41498726664581,1,5.4843980666306,40.747971936136,-73.9827310291288,5.37237422218965,4,23.920399352468,89.7924084589637,3,28.3419566190512,0,0
1732,144,"office_fast",0.171330802603992,0.1821411535489,1,4.71416869914371,20.2341299338589,1.63431096603212,1,7.9582776952845,40.9398282722723,-72.3120480257401,3,17,0.901941119885609,5.80255349825766,2,46.6179693751754,2,0
1733,144,"office_fast",0.209064868449529,0.147756482945099,0,4.70704789971937,20.2106555330048,-0.197217344385093,4,8.96112077577268,40.7505511368565,-73.9820529232757,18.8065104736927,19,7.28111195886102,96.3989819547269,4,4.20828944429668,4,0
1734,144,"office_fast",0.0898939062844163,0.0738810592539522,1,6.14474415184726,18.8299871530343,1.18664962226747,3,6.47869267193552,38.9933446683136,-73.3580513614968,17.4772693394663,17,13.9221799394832,138.065220889088,4,32.4837612742246,4,0
1735,144,"office_fast",0.118600275117548,0.0546568982073993,1,5.3671829799385,18.2846413316199,-0.101299180461596,1,6.64256403875989,40.7513594538875,-73.9815748951883,3,11,4.64621417366696,174.170082570577,1,7.1003819808834,0,0
1736,144,"office_fast",0.136654542552678,0.0765719703946571,10,1.14786996753514,60.9381569492695,-0.421444338253416,0,4.37473432524113,40.1516638272617,-73.4810436764929,24.2670739340676,8,5.27588897620573,91.2818912698896,0,19.9096697535128,0,1
1737,144,"office_fast",0.182162603078847,0.0729107651374112,1,4.04271288768539,21.9009195647642,0.388213699979297,2,5.82724015203281,40.751311619712,-73.9841099792675,12.7291593975843,13,11.6597419627914,151.664703411893,6,32.0179242706356,5,1
1738,144,"office_fast",0.111358794793002,0.0936571221634837,0,6.08785568565867,22.2325286848434,0.212913706005198,0,8.0666432208383,40.7478553619629,-73.9810470758075,3,17,11.9407967525853,136.625948362978,3,62.445337573718,1,0
1739,144,"office_fast",0.117067315298579,0.068119516136568,0,5.74562203074103,29.1255845625148,2.34577657155664,0,16.7944543227997,40.7505059966438,-73.9846166319915,3,14,29.5369464838967,78.1806341151016,6,20.6381427997377,3,1
1740,144,"office_fast",0.126442086682002,0.113418005689944,1,4.83192225598723,16.7749538177528,0.824048918681617,2,7.57714912649886,40.7480968081112,-73.9809333028474,27.4928879538987,12,12.7503944375754,29.8318865837304,5,12.0407586009918,3,0
1741,145,"office_fast",0.123643638889084,0.0886705847262666,0,6.5068593915885,17.5164966043965,0.442407294710052,3,10.3349741080793,40.7510434761484,-73.9815278653227,54.9167357542017,4,15.10180885029,222.338181387755,2,29.1724740733185,4,0
1742,145,"office_fast",0.0813050960937016,0.0707559450500729,0,5.45022150114794,29.6771581446057,-1.60723722433209,2,9.17270778273295,40.7491938392785,-73.9788325101177,5.8062822651118,16,43.0470951362611,8.70139743444316,4,7.82799164879057,4,1
1743,145,"office_fast",0.114668838240558,0.0835044967130306,0,6.06212352062798,20.5848245983114,-1.06663575510352,0,11.4113181407412,40.7515155426727,-73.9796582895265,14.3213890111985,16,9.87465080270043,24.5192936334332,4,81.1071412632184,2,0
1744,145,"office_fast",0.122622627443522,0.0749041411659951,0,5.7998306074914,11.2360007515798,0.731177816027849,1,4.46566635895495,40.7542254061277,-73.9837596374254,5.26121470611542,19,1.93172065508425,47.2572852035074,2,27.8702946412114,3,0
1745,145,"office_fast",0.0951971110959325,0.161972054749037,0,6.08841275874204,17.8794939666485,0.000445743572144595,1,10.6697496429447,40.750133300914,-73.9800040632163,3.36184090469033,9,29.468284965005,41.2281455725427,3,65.2075405982619,1,0
1746,145,"office_fast",0.100887354603254,0.114754329754859,0,6.1878889877509,21.3811972537608,0.0694732775376937,3,7.72496188500574,40.7505453419618,-73.9799720053817,3.28675763681531,11,42.6771408186445,62.617377930398,8,99.75648989975,5,0
1747,145,"office_fast",0.168813863181238,0.0948100096958135,1,4.55730482627419,14.1818881033793,-0.564097967986827,1,4.75048191460636,40.7469118965654,-73.979313547991,3.74826506711543,13,2.23933408833731,44.1085734246265,0,3.00640172479828,1,0
1748,145,"office_fast",0.105727973024922,0.0716227166620846,0,5.7951697440718,18.8736660949592,-0.467744188849384,2,8.84022248124914,40.7505882430303,-73.9794858802737,9.42759041632426,15,8.63472452738774,185.203135614072,2,18.0864494687152,1,0
1749,145,"office_fast",0.125133302981912,0.076549444652722,0,6.54340439701195,27.4637322636688,1.52306316663184,2,10.1616449972366,40.7508618984424,-73.9776076274317,9.1681490927459,15,26.6963168703147,193.022830877815,3,54.1776028528544,2,1
1750,145,"office_fast",0.129731156042798,0.0656824447652226,0,5.69206543182248,16.7218317425656,-0.309198653633465,0,5.65027800334484,40.7495174201607,-73.9828270585826,4.04895487524315,8,42.3160270969201,49.3044654772079,2,36.8193272764024,0,0
1751,145,"office_fast",0.0977139279721902,0.100902739400698,1,6.02655173288655,17.2635577133727,0.0467856542424754,2,7.6124173517386,40.7475300372576,-73.9779799333733,10.9862965847422,10,18.3610323657616,33.370399024523,5,28.473127993875,4,0
1752,145,"office_fast",0.10523308995535,0.0676379424163178,1,5.78014803077874,13.9267394923353,0.502883496330968,2,6.67835453090297,40.7473494121497,-73.9826403564273,8.12824160749924,9,3.74181395263069,99.7050870848969,1,19.563692692795,1,0
1753,146,"mobile_worker",0.201814809781998,0.110594004547019,0,4.39055892671336,114.144014508999,1.41593944434958,1,19.0082217839546,28.6121737651393,77.2165054467898,17.3376875734868,19,3.27349568648508,33.2204614084737,6,45.360800242954,3,1
1754,146,"mobile_worker",0.263933866499436,0.137618260793064,3,3.03746063864691,37.4902133793012,-0.126343132171709,7,11.3177569093705,28.6051987948484,77.2060736149199,6.62288057152182,13,28.7116732493967,66.5978826681838,6,19.685457599802,9,1
1755,146,"mobile_worker",0.234576405621854,0.133415223298741,3,3.16308025011242,54.3353594126967,-0.694274111901215,3,15.3736196742056,28.6130974240441,77.2093314580766,18.675375561321,23,7.6081542161599,285.232772007857,1,43.8344682571294,2,1
1756,146,"mobile_worker",0.249284953857374,0.118307795389466,2,2.65089036045708,42.2111992840741,0.425371291940661,4,14.4169692972708,28.6092171634544,77.1985602744451,3,22,9.51156507626203,133.208188202978,4,10.1100669823905,2,1
1757,146,"mobile_worker",0.475303988523598,0.110904999277661,1,2.77939648074025,18.3020402720233,0.227068983362895,6,12.4899988500909,28.6127914651712,77.2159852394248,6.17870843969285,12,14.4953407924628,64.8996908725409,5,31.7526010281368,8,0
